,timestamp,views,chg
2020-05-10 01:10:50.062266500,2015-09-26,521896.00000000006,0.0038114955039034726
2020-05-10 01:11:43.860523038,2015-09-27,586868.0,-0.11733158799236776
2020-05-10 01:12:37.658779576,2015-09-28,539841.0,0.08352527055225956
2020-05-10 01:13:31.457036114,2015-09-29,504075.99999999994,0.06854760140265626
2020-05-10 01:14:25.255292652,2015-10-01,991625.0,-0.6766179612682244
2020-05-10 01:15:19.053549190,2015-10-02,1015396.0,-0.02368895154911499
2020-05-10 01:16:12.851805728,2015-10-03,1036698.0,-0.02076197795750545
2020-05-10 01:17:06.650062266,2015-10-04,557594.0,0.6201648421420884
2020-05-10 01:18:00.448318804,2015-10-05,619512.0,-0.10530097235494296
2020-05-10 01:18:54.246575342,2015-10-06,570373.0,0.08264153856526768
2020-05-10 01:19:48.044831880,2015-10-07,521235.0,0.0900895370558441
2020-05-10 01:20:41.843088418,2015-10-08,497677.0000000001,0.04624972350171319
2020-05-10 01:21:35.641344956,2015-10-09,482427.0,0.031121658222858173
2020-05-10 01:22:29.439601494,2015-10-11,540289.0,-0.11327456758703214
2020-05-10 01:23:23.237858032,2015-10-12,519908.99999999994,0.03845038532180389
2020-05-10 01:24:17.036114570,2015-10-13,503729.00000000006,0.031615371214147814
2020-05-10 01:25:10.834371108,2015-10-14,495325.00000000006,0.016824312266715324
2020-05-10 01:26:04.632627646,2015-10-15,472808.00000000006,0.04652472635781102
2020-05-10 01:26:58.430884184,2015-10-16,477597.0,-0.010077894229116424
2020-05-10 01:27:52.229140722,2015-10-17,536790.0,-0.1168396759202519
2020-05-10 01:28:46.027397260,2015-10-18,639589.0,-0.17521882599112182
2020-05-10 01:29:39.825653798,2015-10-19,587875.0,0.08431144229779086
2020-05-10 01:30:33.623910336,2015-10-21,532300.0000000001,0.09930710008650045
2020-05-10 01:31:27.422166874,2015-10-22,513246.0,0.03645197778300435
2020-05-10 01:32:21.220423412,2015-10-23,511010.00000000006,0.004366102911857794
2020-05-10 01:33:15.018679950,2015-10-25,516781.00000000006,-0.011230027602822545
2020-05-10 01:34:08.816936488,2015-10-26,592559.0000000001,-0.1368312590241203
2020-05-10 01:35:02.615193026,2015-10-27,537414.0,0.09768169891033907
2020-05-10 01:35:56.413449564,2015-10-28,497973.00000000006,0.07622288851305647
2020-05-10 01:36:50.211706102,2015-10-29,476018.00000000006,0.045090190044899
2020-05-10 01:37:44.009962640,2015-10-31,504730.0,-0.05856796418938792
2020-05-10 01:38:37.808219178,2015-11-01,494004.99999999994,0.02147799423769392
2020-05-10 01:39:31.606475716,2015-11-02,1073111.0,-0.7757715469619662
2020-05-10 01:40:25.404732254,2015-11-03,1021918.0,0.048880652845154415
2020-05-10 01:41:19.202988792,2015-11-04,1072247.0,-0.04807519282709549
2020-05-10 01:42:13.001245330,2015-11-05,474160.9999999999,0.815964799067995
2020-05-10 01:43:06.799501867,2015-11-06,520734.99999999994,-0.09369434864738047
2020-05-10 01:44:00.597758405,2015-11-07,493390.0,0.05394133875903151
2020-05-10 01:44:54.396014943,2015-11-08,500661.0,-0.014629288991121925
2020-05-10 01:45:48.194271481,2015-11-09,620010.0,-0.21380638159175014
2020-05-10 01:46:41.992528019,2015-11-11,571032.9999999999,0.08228860561027673
2020-05-10 01:47:35.790784557,2015-11-12,547842.9999999999,0.041458251781316235
2020-05-10 01:48:29.589041095,2015-11-13,529913.0,0.03327590742120101
2020-05-10 01:49:23.387297633,2015-11-14,516395.0,0.025840865619649378
2020-05-10 01:50:17.185554171,2015-11-15,486541.00000000006,0.05955080299700377
2020-05-10 01:51:10.983810709,2015-11-16,585655.0,-0.18540970548997215
2020-05-10 01:52:04.782067247,2015-11-17,545504.9999999999,0.07101890786788978
2020-05-10 01:52:58.580323785,2015-11-18,499713.99999999994,0.08767603636617771
2020-05-10 01:53:52.378580323,2015-11-19,525644.0000000001,-0.05058824274964735
2020-05-10 01:54:46.176836861,2015-11-21,537866.0,-0.02298528098914332
2020-05-10 01:55:39.975093399,2015-11-22,526629.9999999999,0.021111243830436166
2020-05-10 01:56:33.773349937,2015-11-23,590543.0,-0.11454423795442814
2020-05-10 01:57:27.571606475,2015-11-24,532930.0000000001,0.10265236917208398
2020-05-10 01:58:21.369863013,2015-11-25,509416.0,0.045125111905017334
2020-05-10 01:59:15.168119551,2015-11-26,505741.9999999999,0.007238313722659484
2020-05-10 02:00:08.966376089,2015-11-27,488650.99999999994,0.03437812459353573
2020-05-10 02:01:02.764632627,2015-11-28,517935.0,-0.05820121852312887
2020-05-10 02:01:56.562889165,2015-11-29,576292.0000000001,-0.1067647249270145
2020-05-10 02:02:50.361145703,2015-12-01,650212.9999999999,-0.12068552483056649
2020-05-10 02:03:44.159402241,2015-12-02,1091139.0000000002,-0.5176773822491274
2020-05-10 02:04:37.957658779,2015-12-03,1054332.0,0.034314713752559456
2020-05-10 02:05:31.755915317,2015-12-04,1119809.9999999998,-0.060251637026473404
2020-05-10 02:06:25.554171855,2015-12-05,508094.00000000006,0.7902478372101314
2020-05-10 02:07:19.352428393,2015-12-06,504531.0,0.007037184947806807
2020-05-10 02:08:13.150684931,2015-12-07,552685.0000000001,-0.09115893409083853
2020-05-10 02:09:06.948941469,2015-12-08,561017.0,-0.014962989119952752
2020-05-10 02:10:00.747198007,2015-12-09,530856.0,0.05526041007030358
2020-05-10 02:10:54.545454545,2015-12-11,544479.0,-0.025338576112588385
2020-05-10 02:11:48.343711083,2015-12-12,520249.0000000001,0.04552183101707108
2020-05-10 02:12:42.141967621,2015-12-13,520969.0000000001,-0.001382995904336326
2020-05-10 02:13:35.940224159,2015-12-14,609061.0,-0.1562278878739889
2020-05-10 02:14:29.738480697,2015-12-15,539765.0,0.12078456724483111
2020-05-10 02:15:23.536737235,2015-12-16,591705.0,-0.09187434022252106
2020-05-10 02:16:17.334993773,2015-12-17,554497.0,0.06494680337884695
2020-05-10 02:17:11.133250311,2015-12-18,496677.0,0.11012148107216113
2020-05-10 02:18:04.931506849,2015-12-19,475874.0,0.04278680211581154
2020-05-10 02:18:58.729763387,2015-12-21,475865.0000000001,1.8912748139143787e-05
2020-05-10 02:19:52.528019925,2015-12-22,526467.9999999999,-0.10105635043933958
2020-05-10 02:20:46.326276463,2015-12-23,508583.0,0.034562123658572474
2020-05-10 02:21:40.124533001,2015-12-24,516253.0000000001,-0.014968528055462116
2020-05-10 02:22:33.922789539,2015-12-25,497542.99999999994,0.03691497037196356
2020-05-10 02:23:27.721046077,2015-12-26,506504.00000000006,-0.01785023596779567
2020-05-10 02:24:21.519302615,2015-12-27,558331.0,-0.09741975548564241
2020-05-10 02:25:15.317559153,2015-12-28,594150.0,-0.06217983625818846
2020-05-10 02:26:09.115815691,2015-12-29,585172.0,0.015225991624717494
2020-05-10 02:27:02.914072229,2015-12-31,551385.0,0.05947252637368727
2020-05-10 02:27:56.712328767,2016-01-01,540612.0,0.019731463583376296
2020-05-10 02:28:50.510585305,2016-01-02,1333583.0000000002,-0.9029227527505714
2020-05-10 02:29:44.308841843,2016-01-03,1320089.0,0.010170146354896659
2020-05-10 02:30:38.107098381,2016-01-04,1273528.0000000002,0.03590815672115788
2020-05-10 02:31:31.905354919,2016-01-05,655227.9999999999,0.6645630141602918
2020-05-10 02:32:25.703611457,2016-01-06,604746.0,0.08017473150364829
2020-05-10 02:33:19.501867995,2016-01-07,627096.9999999999,-0.03629269844669203
2020-05-10 02:34:13.300124533,2016-01-08,602552.0,0.03992726491700971
2020-05-10 02:35:07.098381070,2016-01-09,559707.0,0.07376053617538858
2020-05-10 02:36:00.896637608,2016-01-11,596491.0,-0.06365072089161039
2020-05-10 02:36:54.694894146,2016-01-12,676936.0000000001,-0.1265125803208882
2020-05-10 02:37:48.493150684,2016-01-13,560609.0000000001,0.18855304090218894
2020-05-10 02:38:42.291407222,2016-01-14,593168.0,-0.056453971272599546
2020-05-10 02:39:36.089663760,2016-01-15,564582.0,0.04939202976853707
2020-05-10 02:40:29.887920298,2016-01-16,557815.0000000001,0.012058268142762785
2020-05-10 02:41:23.686176836,2016-01-17,588890.0,-0.05421204280393255
2020-05-10 02:42:17.484433374,2016-01-18,687255.0,-0.15446599339708733
2020-05-10 02:43:11.282689912,2016-01-19,660659.0,0.039467580677222
2020-05-10 02:44:05.080946450,2016-01-21,661263.0000000002,-0.0009138210000774194
2020-05-10 02:44:58.879202988,2016-01-22,542349.0,0.19824193705786897
2020-05-10 02:45:52.677459526,2016-01-23,558892.0,-0.030046546685730036
2020-05-10 02:46:46.475716064,2016-01-24,605622.0,-0.08029977672991961
2020-05-10 02:47:40.273972602,2016-01-25,667037.0000000001,-0.09658948756857377
2020-05-10 02:48:34.072229140,2016-01-26,567446.0000000001,0.16169992599787442
2020-05-10 02:49:27.870485678,2016-01-27,540649.0000000001,0.04837532087870322
2020-05-10 02:50:21.668742216,2016-01-28,550095.0,-0.01732072081922098
2020-05-10 02:51:15.466998754,2016-01-29,537853.9999999999,0.022503842715490663
2020-05-10 02:52:09.265255292,2016-01-31,536789.0,0.0019820542238822014
2020-05-10 02:53:03.063511830,2016-02-01,699991.0,-0.2654623841736594
2020-05-10 02:53:56.861768368,2016-02-02,1122214.0,-0.47199132091572515
2020-05-10 02:54:50.660024906,2016-02-03,1117211.0,0.004468118667388055
2020-05-10 02:55:44.458281444,2016-02-04,583500.0,0.6495462283396201
2020-05-10 02:56:38.256537982,2016-02-05,541866.0,0.07402571332627517
2020-05-10 02:57:32.054794520,2016-02-07,530085.9999999999,0.021979480866628265
2020-05-10 02:58:25.853051058,2016-02-08,564936.0,-0.0636731928604295
2020-05-10 02:59:19.651307596,2016-02-09,797229.0,-0.3444295146034868
2020-05-10 03:00:13.449564134,2016-02-11,626918.0,0.24032621441655166
2020-05-10 03:01:07.247820672,2016-02-12,564164.0000000001,0.1054707612095207
2020-05-10 03:02:01.046077210,2016-02-13,535336.0,0.052450402225311166
2020-05-10 03:02:54.844333748,2016-02-14,519549.99999999994,0.029931534847584373
2020-05-10 03:03:48.642590286,2016-02-15,555322.0000000001,-0.06658507338850939
2020-05-10 03:04:42.440846824,2016-02-16,619175.0,-0.10883982109627155
2020-05-10 03:05:36.239103362,2016-02-17,611677.0,0.012183581372601893
2020-05-10 03:06:30.037359900,2016-02-18,581707.0,0.05023748087217861
2020-05-10 03:07:23.835616438,2016-02-19,566933.9999999999,0.025723989702557404
2020-05-10 03:08:17.633872976,2016-02-21,524988.0,0.07686748964855994
2020-05-10 03:09:11.432129514,2016-02-22,533287.0,-0.015684335598372456
2020-05-10 03:10:05.230386052,2016-02-23,612561.0,-0.13858878851076817
2020-05-10 03:10:59.028642590,2016-02-24,581413.0,0.0521871816007593
2020-05-10 03:11:52.826899128,2016-02-25,523531.00000000006,0.10486510232864177
2020-05-10 03:12:46.625155666,2016-02-26,535226.0000000001,-0.022092842236876464
2020-05-10 03:13:40.423412204,2016-02-27,524986.0,0.019317492034758743
2020-05-10 03:14:34.221668742,2016-02-28,523648.0,0.002551892702516767
2020-05-10 03:15:28.019925280,2016-02-29,573325.0,-0.09063304328315702
2020-05-10 03:16:21.818181818,2016-03-01,720656.9999999999,-0.22871054978503302
2020-05-10 03:17:15.616438356,2016-03-02,647712.0,0.10671714282194422
2020-05-10 03:18:09.414694894,2016-03-03,1178862.0,-0.5988586922274983
2020-05-10 03:19:03.212951432,2016-03-04,1218264.0,-0.0328773282110717
2020-05-10 03:19:57.011207970,2016-03-05,1139587.9999999998,0.06676010099391227
2020-05-10 03:20:50.809464508,2016-03-06,555742.0000000001,0.7181179147788477
2020-05-10 03:21:44.607721046,2016-03-07,565504.0,-0.017413211138608276
2020-05-10 03:22:38.405977584,2016-03-08,625095.0,-0.1001862692680291
2020-05-10 03:23:32.204234122,2016-03-09,595601.0,0.048332658397946204
2020-05-10 03:24:26.002490660,2016-03-11,557732.0,0.0656924195192854
2020-05-10 03:25:19.800747198,2016-03-12,554483.0,0.00584241219856807
2020-05-10 03:26:13.599003735,2016-03-13,535329.0,0.03515463690901832
2020-05-10 03:27:07.397260273,2016-03-14,554369.9999999999,-0.0349508226966897
2020-05-10 03:28:01.195516811,2016-03-15,617888.9999999999,-0.10847649581765673
2020-05-10 03:28:54.993773349,2016-03-16,566166.0000000001,0.08742150825283268
2020-05-10 03:29:48.792029887,2016-03-17,521244.00000000006,0.08266905916687328
2020-05-10 03:30:42.590286425,2016-03-18,496153.0,0.04933391535492326
2020-05-10 03:31:36.388542963,2016-03-19,493223.00000000006,0.005922942472157189
2020-05-10 03:32:30.186799501,2016-03-22,485049.00000000006,0.01671148766627617
2020-05-10 03:33:23.985056039,2016-03-23,533623.9999999999,-0.09544155433916224
2020-05-10 03:34:17.783312577,2016-03-24,569566.0,-0.06518319620375124
2020-05-10 03:35:11.581569115,2016-03-25,551496.9999999999,0.03223826833607113
2020-05-10 03:36:05.379825653,2016-03-26,510470.0000000002,0.07730452900671203
2020-05-10 03:36:59.178082191,2016-03-27,531912.0,-0.041146192163314055
2020-05-10 03:37:52.976338729,2016-03-28,583522.0,-0.09260409240365064
2020-05-10 03:38:46.774595267,2016-03-29,585589.0,-0.0035360237885395662
2020-05-10 03:39:40.572851805,2016-03-31,658170.0,-0.11684507830140589
2020-05-10 03:40:34.371108343,2016-04-01,616768.0,0.06497031639025685
2020-05-10 03:41:28.169364881,2016-04-02,606198.0,0.017286274851736394
2020-05-10 03:42:21.967621419,2016-04-03,557892.0,0.08304127011577656
2020-05-10 03:43:15.765877957,2016-04-04,1137798.0,-0.7126846992755258
2020-05-10 03:44:09.564134495,2016-04-05,1167150.0,-0.025470064194214714
2020-05-10 03:45:03.362391033,2016-04-06,1244749.0,-0.06436902341674866
2020-05-10 03:45:57.160647571,2016-04-07,634087.0000000002,0.6745030131501561
2020-05-10 03:46:50.958904109,2016-04-08,679323.9999999999,-0.0689120170627735
2020-05-10 03:47:44.757160647,2016-04-09,641577.0,0.057168978030960105
2020-05-10 03:48:38.555417185,2016-04-11,533740.9999999999,0.18401850545548015
2020-05-10 03:49:32.353673723,2016-04-12,550888.0,-0.0316208191297882
2020-05-10 03:50:26.151930261,2016-04-13,548503.0,0.004338772541265357
2020-05-10 03:51:19.950186799,2016-04-14,551941.0,-0.006248407344118689
2020-05-10 03:52:13.748443337,2016-04-15,548788.0000000001,0.005728946223214848
2020-05-10 03:53:07.546699875,2016-04-16,503069.0000000001,0.0869848726531881
2020-05-10 03:54:01.344956413,2016-04-17,491335.0,0.023601161424537054
2020-05-10 03:54:55.143212951,2016-04-18,494869.00000000006,-0.007166904873312063
2020-05-10 03:55:48.941469489,2016-04-19,511955.0,-0.03394364947291173
2020-05-10 03:56:42.739726027,2016-04-21,639929.0000000001,-0.22312050214779866
2020-05-10 03:57:36.537982565,2016-04-22,577398.0,0.10282542928011829
2020-05-10 03:58:30.336239103,2016-04-23,559506.9999999999,0.03147576457517687
2020-05-10 03:59:24.134495641,2016-04-24,548546.9999999999,0.019783074559489577
2020-05-10 04:00:17.932752179,2016-04-25,520839.0,0.051831991401654065
2020-05-10 04:01:11.731008717,2016-04-26,564787.0,-0.08100769603371027
2020-05-10 04:02:05.529265255,2016-04-27,603408.0,-0.06614491592361382
2020-05-10 04:02:59.327521793,2016-04-28,541536.0,0.10818403861490822
2020-05-10 04:03:53.125778331,2016-04-29,541796.9999999999,-0.00048184631142866863
2020-05-10 04:04:46.924034869,2016-05-01,510401.00000000006,0.05969470126079557
2020-05-10 04:05:40.722291407,2016-05-02,495017.0000000001,0.030604585862997524
2020-05-10 04:06:34.520547945,2016-05-03,504881.00000000006,-0.01973065252938433
2020-05-10 04:07:28.318804483,2016-05-04,1136810.9999999998,-0.8116594950776861
2020-05-10 04:08:22.117061021,2016-05-05,1075655.0,0.055297195682332045
2020-05-10 04:09:15.915317559,2016-05-06,1209353.0,-0.11715572750016356
2020-05-10 04:10:09.713574097,2016-05-07,489599.00000000006,0.9042540961258432
2020-05-10 04:11:03.511830635,2016-05-08,474946.0,0.030385575350795335
2020-05-10 04:11:57.310087173,2016-05-09,481553.0,-0.013815184508564116
2020-05-10 04:12:51.108343711,2016-05-11,503467.0,-0.044501870929039455
2020-05-10 04:13:44.906600249,2016-05-12,549664.0,-0.08778901365543668
2020-05-10 04:14:38.704856787,2016-05-13,521125.0,0.05331724625365375
2020-05-10 04:15:32.503113325,2016-05-14,498510.0,0.044366286819728984
2020-05-10 04:16:26.301369863,2016-05-15,472525.0,0.05353299379421195
2020-05-10 04:17:20.099626400,2016-05-16,481126.00000000006,-0.018038534476668033
2020-05-10 04:18:13.897882938,2016-05-17,500401.00000000006,-0.03928058692834924
2020-05-10 04:19:07.696139476,2016-05-18,604772.0000000001,-0.18944175050528322
2020-05-10 04:20:01.494396014,2016-05-19,549920.0,0.09507871439579674
2020-05-10 04:20:55.292652552,2016-05-21,566863.0,-0.030344838855834055
2020-05-10 04:21:49.090909090,2016-05-22,535270.9999999999,0.05734449125439767
2020-05-10 04:22:42.889165628,2016-05-23,501331.99999999994,0.0655046044392904
2020-05-10 04:23:36.687422166,2016-05-24,561820.0000000001,-0.1139129576304132
2020-05-10 04:24:30.485678704,2016-05-25,765602.9999999999,-0.3094822447322816
2020-05-10 04:25:24.283935242,2016-05-26,627084.0,0.19958325567493063
2020-05-10 04:26:18.082191780,2016-05-27,623543.0,0.00566277469211407
2020-05-10 04:27:11.880448318,2016-05-28,749976.0,-0.18462347775902543
2020-05-10 04:28:05.678704856,2016-05-29,576401.0,0.26323760698816834
2020-05-10 04:28:59.476961394,2016-05-31,525945.0,0.09160695449717515
2020-05-10 04:29:53.275217932,2016-06-01,556499.0,-0.05646872923578883
2020-05-10 04:30:47.073474470,2016-06-02,602001.9999999998,-0.07859539379364655
2020-05-10 04:31:40.871731008,2016-06-03,562705.0,0.06750525543316321
2020-05-10 04:32:34.669987546,2016-06-04,1060472.9999999998,-0.6337148018625332
2020-05-10 04:33:28.468244084,2016-06-06,1007236.9999999999,0.051504096432033464
2020-05-10 04:34:22.266500622,2016-06-07,1000939.0,0.006272379162352237
2020-05-10 04:35:16.064757160,2016-06-08,541238.0000000001,0.6148347302271926
2020-05-10 04:36:09.863013698,2016-06-09,617043.0,-0.13107960536512664
2020-05-10 04:37:03.661270236,2016-06-11,526341.0,0.1589894218727821
2020-05-10 04:37:57.459526774,2016-06-12,541149.0,-0.02774536516039916
2020-05-10 04:38:51.257783312,2016-06-13,513622.00000000006,0.052207070473643924
2020-05-10 04:39:45.056039850,2016-06-14,575120.0,-0.1130911283262872
2020-05-10 04:40:38.854296388,2016-06-15,543749.9999999999,0.05608913227272261
2020-05-10 04:41:32.652552926,2016-06-16,625398.9999999999,-0.13990026364291452
2020-05-10 04:42:26.450809464,2016-06-17,533120.9999999999,0.1596414307588443
2020-05-10 04:43:20.249066002,2016-06-18,545282.0,-0.022554676747581937
2020-05-10 04:44:14.047322540,2016-06-19,560069.0,-0.026756898390106088
2020-05-10 04:45:07.845579078,2016-06-21,522478.00000000006,0.06947711273529578
2020-05-10 04:46:01.643835616,2016-06-22,512302.0000000001,0.019668582789297062
2020-05-10 04:46:55.442092154,2016-06-23,530697.0,-0.03527694200656306
2020-05-10 04:47:49.240348692,2016-06-24,563653.0,-0.06024757702163086
2020-05-10 04:48:43.038605230,2016-06-25,490053.99999999994,0.13992322481397146
2020-05-10 04:49:36.836861768,2016-06-26,485449.0,0.00944135324463069
2020-05-10 04:50:30.635118306,2016-06-27,491524.0,-0.012436532637321918
2020-05-10 04:51:24.433374844,2016-06-28,489398.99999999994,0.0043326608188376525
2020-05-10 04:52:18.231631382,2016-06-29,510441.0,-0.04209695026983695
2020-05-10 04:53:12.029887920,2016-07-01,549738.0,-0.07416674313497928
2020-05-10 04:54:05.828144458,2016-07-02,497037.0,0.10077733108725795
2020-05-10 04:54:59.626400996,2016-07-03,534778.0,-0.07318723750235279
2020-05-10 04:55:53.424657534,2016-07-04,526180.9999999999,0.016206447497509657
2020-05-10 04:56:47.222914072,2016-07-05,1084448.0,-0.7231811207435328
2020-05-10 04:57:41.021170610,2016-07-06,1054405.0000000002,0.028094474983685558
2020-05-10 04:58:34.819427148,2016-07-07,1099429.0,-0.04181432733265922
2020-05-10 04:59:28.617683686,2016-07-08,563616.0,0.6681730645531587
2020-05-10 05:00:22.415940224,2016-07-09,532043.0,0.05764885540690301
2020-05-10 05:01:16.214196762,2016-07-11,509905.0,0.04249987928566412
2020-05-10 05:02:10.012453300,2016-07-12,485567.00000000006,0.04890715358761355
2020-05-10 05:03:03.810709838,2016-07-13,509844.9999999999,-0.048789477686520755
2020-05-10 05:03:57.608966376,2016-07-14,560923.0,-0.09547688324419568
2020-05-10 05:04:51.407222914,2016-07-15,559392.0,0.0027331615716459368
2020-05-10 05:05:45.205479452,2016-07-16,520337.0,0.07237380104138502
2020-05-10 05:06:39.003735990,2016-07-17,520274.99999999994,0.00011916064791428482
2020-05-10 05:07:32.801992528,2016-07-18,498529.0,0.04269575570608275
2020-05-10 05:08:26.600249066,2016-07-19,476175.9999999999,0.04587422844272204
2020-05-10 05:09:20.398505603,2016-07-21,531086.0000000001,-0.10913643290613351
2020-05-10 05:10:14.196762141,2016-07-22,601798.9999999998,-0.12499953581613887
2020-05-10 05:11:07.995018679,2016-07-23,586796.0000000001,0.025246272899932976
2020-05-10 05:12:01.793275217,2016-07-24,552775.0000000001,0.059726182494790336
2020-05-10 05:12:55.591531755,2016-07-26,470835.99999999994,0.16044120906495785
